mode,topk,w_prey,w_cat,w_count,prey_count_threshold,threshold,tp,fp,fn,tn,n,precision,recall,f1,objective
max,1,0.8,-0.2,0.3,0.5,0.9,16,0,10,383,409,1.0,0.6153846153846154,0.761904761904762,50.0
max,1,0.8,-0.2,0.3,0.5,0.92,2,0,24,383,409,1.0,0.07692307692307693,0.14285714285714288,120.0
max,1,0.8,-0.2,0.3,0.5,0.94,2,0,24,383,409,1.0,0.07692307692307693,0.14285714285714288,120.0
max,1,0.8,-0.2,0.3,0.5,0.96,2,0,24,383,409,1.0,0.07692307692307693,0.14285714285714288,120.0
max,1,0.8,-0.2,0.3,0.5,0.98,2,0,24,383,409,1.0,0.07692307692307693,0.14285714285714288,120.0
max,1,0.8,-0.2,0.3,0.5,1.0,2,0,24,383,409,1.0,0.07692307692307693,0.14285714285714288,120.0
max,1,0.8,-0.2,0.3,0.5,1.02,2,0,24,383,409,1.0,0.07692307692307693,0.14285714285714288,120.0
max,1,0.8,-0.2,0.3,0.5,1.04,1,0,25,383,409,1.0,0.038461538461538464,0.07407407407407407,125.0
max,1,0.8,-0.2,0.3,0.5,1.06,1,0,25,383,409,1.0,0.038461538461538464,0.07407407407407407,125.0
max,1,0.8,-0.2,0.3,0.5,1.08,1,0,25,383,409,1.0,0.038461538461538464,0.07407407407407407,125.0
max,1,0.8,-0.2,0.3,0.5,1.1,0,0,26,383,409,0.0,0.0,0.0,130.0
max,1,0.8,-0.2,0.3,0.5,1.12,0,0,26,383,409,0.0,0.0,0.0,130.0
max,1,0.8,-0.2,0.3,0.5,1.14,0,0,26,383,409,0.0,0.0,0.0,130.0
max,1,0.8,-0.2,0.3,0.5,1.16,0,0,26,383,409,0.0,0.0,0.0,130.0
max,1,0.8,-0.2,0.3,0.5,1.18,0,0,26,383,409,0.0,0.0,0.0,130.0
max,1,0.8,-0.2,0.3,0.5,1.2,0,0,26,383,409,0.0,0.0,0.0,130.0
max,1,0.8,-0.2,0.3,0.5,1.22,0,0,26,383,409,0.0,0.0,0.0,130.0
max,1,0.8,-0.2,0.3,0.5,1.24,0,0,26,383,409,0.0,0.0,0.0,130.0
max,1,0.8,-0.2,0.3,0.5,1.26,0,0,26,383,409,0.0,0.0,0.0,130.0
max,1,0.8,-0.2,0.3,0.5,1.28,0,0,26,383,409,0.0,0.0,0.0,130.0
max,1,0.8,-0.2,0.3,0.5,1.3,0,0,26,383,409,0.0,0.0,0.0,130.0
max,1,0.8,-0.2,0.3,0.5,1.32,0,0,26,383,409,0.0,0.0,0.0,130.0
max,1,0.8,-0.2,0.3,0.5,1.34,0,0,26,383,409,0.0,0.0,0.0,130.0
max,1,0.8,-0.2,0.3,0.5,1.36,0,0,26,383,409,0.0,0.0,0.0,130.0
max,1,0.8,-0.2,0.3,0.5,1.38,0,0,26,383,409,0.0,0.0,0.0,130.0
max,1,0.8,-0.2,0.3,0.5,1.4,0,0,26,383,409,0.0,0.0,0.0,130.0
max,1,0.8,-0.2,0.3,0.5,1.42,0,0,26,383,409,0.0,0.0,0.0,130.0
max,1,0.8,-0.2,0.3,0.5,1.44,0,0,26,383,409,0.0,0.0,0.0,130.0
max,1,0.8,-0.2,0.3,0.5,1.46,0,0,26,383,409,0.0,0.0,0.0,130.0
max,1,0.8,-0.2,0.3,0.5,1.48,0,0,26,383,409,0.0,0.0,0.0,130.0
max,1,0.8,-0.2,0.3,0.5,1.5,0,0,26,383,409,0.0,0.0,0.0,130.0
max,1,0.8,-0.2,0.3,0.5,1.52,0,0,26,383,409,0.0,0.0,0.0,130.0
max,1,0.8,-0.2,0.3,0.5,1.54,0,0,26,383,409,0.0,0.0,0.0,130.0
max,1,0.8,-0.2,0.3,0.5,1.56,0,0,26,383,409,0.0,0.0,0.0,130.0
max,1,0.8,-0.2,0.3,0.5,1.58,0,0,26,383,409,0.0,0.0,0.0,130.0
topk_mean,2,0.8,-0.2,0.3,0.5,0.1,26,19,0,364,409,0.5777777777777777,1.0,0.732394366197183,19.0
topk_mean,2,0.8,-0.2,0.3,0.5,0.12,25,17,1,366,409,0.5952380952380952,0.9615384615384616,0.7352941176470588,22.0
topk_mean,2,0.8,-0.2,0.3,0.5,0.14,25,16,1,367,409,0.6097560975609756,0.9615384615384616,0.7462686567164178,21.0
topk_mean,2,0.8,-0.2,0.3,0.5,0.16,25,14,1,369,409,0.6410256410256411,0.9615384615384616,0.7692307692307693,19.0
topk_mean,2,0.8,-0.2,0.3,0.5,0.18,25,13,1,370,409,0.6578947368421053,0.9615384615384616,0.78125,18.0
topk_mean,2,0.8,-0.2,0.3,0.5,0.2,25,13,1,370,409,0.6578947368421053,0.9615384615384616,0.78125,18.0
topk_mean,2,0.8,-0.2,0.3,0.5,0.22,25,12,1,371,409,0.6756756756756757,0.9615384615384616,0.7936507936507937,17.0
topk_mean,2,0.8,-0.2,0.3,0.5,0.24,24,10,2,373,409,0.7058823529411765,0.9230769230769231,0.8000000000000002,20.0
topk_mean,2,0.8,-0.2,0.3,0.5,0.26,24,9,2,374,409,0.7272727272727273,0.9230769230769231,0.8135593220338984,19.0
topk_mean,2,0.8,-0.2,0.3,0.5,0.28,24,8,2,375,409,0.75,0.9230769230769231,0.8275862068965517,18.0
topk_mean,2,0.8,-0.2,0.3,0.5,0.3,24,8,2,375,409,0.75,0.9230769230769231,0.8275862068965517,18.0
topk_mean,2,0.8,-0.2,0.3,0.5,0.32,24,8,2,375,409,0.75,0.9230769230769231,0.8275862068965517,18.0
topk_mean,2,0.8,-0.2,0.3,0.5,0.34,24,8,2,375,409,0.75,0.9230769230769231,0.8275862068965517,18.0
topk_mean,2,0.8,-0.2,0.3,0.5,0.36,24,8,2,375,409,0.75,0.9230769230769231,0.8275862068965517,18.0
topk_mean,2,0.8,-0.2,0.3,0.5,0.38,24,7,2,376,409,0.7741935483870968,0.9230769230769231,0.8421052631578947,17.0
topk_mean,2,0.8,-0.2,0.3,0.5,0.4,24,7,2,376,409,0.7741935483870968,0.9230769230769231,0.8421052631578947,17.0
topk_mean,2,0.8,-0.2,0.3,0.5,0.42,24,7,2,376,409,0.7741935483870968,0.9230769230769231,0.8421052631578947,17.0
topk_mean,2,0.8,-0.2,0.3,0.5,0.44,24,7,2,376,409,0.7741935483870968,0.9230769230769231,0.8421052631578947,17.0
topk_mean,2,0.8,-0.2,0.3,0.5,0.46,24,7,2,376,409,0.7741935483870968,0.9230769230769231,0.8421052631578947,17.0
topk_mean,2,0.8,-0.2,0.3,0.5,0.48,24,7,2,376,409,0.7741935483870968,0.9230769230769231,0.8421052631578947,17.0
topk_mean,2,0.8,-0.2,0.3,0.5,0.5,24,4,2,379,409,0.8571428571428571,0.9230769230769231,0.888888888888889,14.0
topk_mean,2,0.8,-0.2,0.3,0.5,0.52,24,3,2,380,409,0.8888888888888888,0.9230769230769231,0.9056603773584906,13.0
topk_mean,2,0.8,-0.2,0.3,0.5,0.54,24,3,2,380,409,0.8888888888888888,0.9230769230769231,0.9056603773584906,13.0
topk_mean,2,0.8,-0.2,0.3,0.5,0.56,24,2,2,381,409,0.9230769230769231,0.9230769230769231,0.9230769230769231,12.0
topk_mean,2,0.8,-0.2,0.3,0.5,0.58,24,2,2,381,409,0.9230769230769231,0.9230769230769231,0.9230769230769231,12.0
topk_mean,2,0.8,-0.2,0.3,0.5,0.6,24,1,2,382,409,0.96,0.9230769230769231,0.9411764705882353,11.0
topk_mean,2,0.8,-0.2,0.3,0.5,0.62,24,0,2,383,409,1.0,0.9230769230769231,0.9600000000000001,10.0
topk_mean,2,0.8,-0.2,0.3,0.5,0.64,24,0,2,383,409,1.0,0.9230769230769231,0.9600000000000001,10.0
topk_mean,2,0.8,-0.2,0.3,0.5,0.66,24,0,2,383,409,1.0,0.9230769230769231,0.9600000000000001,10.0
topk_mean,2,0.8,-0.2,0.3,0.5,0.68,24,0,2,383,409,1.0,0.9230769230769231,0.9600000000000001,10.0
topk_mean,2,0.8,-0.2,0.3,0.5,0.7,24,0,2,383,409,1.0,0.9230769230769231,0.9600000000000001,10.0
topk_mean,2,0.8,-0.2,0.3,0.5,0.72,24,0,2,383,409,1.0,0.9230769230769231,0.9600000000000001,10.0
topk_mean,2,0.8,-0.2,0.3,0.5,0.74,24,0,2,383,409,1.0,0.9230769230769231,0.9600000000000001,10.0
topk_mean,2,0.8,-0.2,0.3,0.5,0.76,24,0,2,383,409,1.0,0.9230769230769231,0.9600000000000001,10.0
topk_mean,2,0.8,-0.2,0.3,0.5,0.78,24,0,2,383,409,1.0,0.9230769230769231,0.9600000000000001,10.0
topk_mean,2,0.8,-0.2,0.3,0.5,0.8,24,0,2,383,409,1.0,0.9230769230769231,0.9600000000000001,10.0
topk_mean,2,0.8,-0.2,0.3,0.5,0.82,24,0,2,383,409,1.0,0.9230769230769231,0.9600000000000001,10.0
topk_mean,2,0.8,-0.2,0.3,0.5,0.84,24,0,2,383,409,1.0,0.9230769230769231,0.9600000000000001,10.0
topk_mean,2,0.8,-0.2,0.3,0.5,0.86,23,0,3,383,409,1.0,0.8846153846153846,0.9387755102040816,15.0
topk_mean,2,0.8,-0.2,0.3,0.5,0.88,23,0,3,383,409,1.0,0.8846153846153846,0.9387755102040816,15.0
topk_mean,2,0.8,-0.2,0.3,0.5,0.9,13,0,13,383,409,1.0,0.5,0.6666666666666666,65.0
topk_mean,2,0.8,-0.2,0.3,0.5,0.92,2,0,24,383,409,1.0,0.07692307692307693,0.14285714285714288,120.0
topk_mean,2,0.8,-0.2,0.3,0.5,0.94,2,0,24,383,409,1.0,0.07692307692307693,0.14285714285714288,120.0
topk_mean,2,0.8,-0.2,0.3,0.5,0.96,2,0,24,383,409,1.0,0.07692307692307693,0.14285714285714288,120.0
topk_mean,2,0.8,-0.2,0.3,0.5,0.98,2,0,24,383,409,1.0,0.07692307692307693,0.14285714285714288,120.0
topk_mean,2,0.8,-0.2,0.3,0.5,1.0,2,0,24,383,409,1.0,0.07692307692307693,0.14285714285714288,120.0
topk_mean,2,0.8,-0.2,0.3,0.5,1.02,2,0,24,383,409,1.0,0.07692307692307693,0.14285714285714288,120.0
topk_mean,2,0.8,-0.2,0.3,0.5,1.04,1,0,25,383,409,1.0,0.038461538461538464,0.07407407407407407,125.0
topk_mean,2,0.8,-0.2,0.3,0.5,1.06,1,0,25,383,409,1.0,0.038461538461538464,0.07407407407407407,125.0
topk_mean,2,0.8,-0.2,0.3,0.5,1.08,1,0,25,383,409,1.0,0.038461538461538464,0.07407407407407407,125.0
topk_mean,2,0.8,-0.2,0.3,0.5,1.1,0,0,26,383,409,0.0,0.0,0.0,130.0
topk_mean,2,0.8,-0.2,0.3,0.5,1.12,0,0,26,383,409,0.0,0.0,0.0,130.0
topk_mean,2,0.8,-0.2,0.3,0.5,1.14,0,0,26,383,409,0.0,0.0,0.0,130.0
topk_mean,2,0.8,-0.2,0.3,0.5,1.16,0,0,26,383,409,0.0,0.0,0.0,130.0
topk_mean,2,0.8,-0.2,0.3,0.5,1.18,0,0,26,383,409,0.0,0.0,0.0,130.0
topk_mean,2,0.8,-0.2,0.3,0.5,1.2,0,0,26,383,409,0.0,0.0,0.0,130.0
topk_mean,2,0.8,-0.2,0.3,0.5,1.22,0,0,26,383,409,0.0,0.0,0.0,130.0
topk_mean,2,0.8,-0.2,0.3,0.5,1.24,0,0,26,383,409,0.0,0.0,0.0,130.0
topk_mean,2,0.8,-0.2,0.3,0.5,1.26,0,0,26,383,409,0.0,0.0,0.0,130.0
topk_mean,2,0.8,-0.2,0.3,0.5,1.28,0,0,26,383,409,0.0,0.0,0.0,130.0
topk_mean,2,0.8,-0.2,0.3,0.5,1.3,0,0,26,383,409,0.0,0.0,0.0,130.0
topk_mean,2,0.8,-0.2,0.3,0.5,1.32,0,0,26,383,409,0.0,0.0,0.0,130.0
topk_mean,2,0.8,-0.2,0.3,0.5,1.34,0,0,26,383,409,0.0,0.0,0.0,130.0
topk_mean,2,0.8,-0.2,0.3,0.5,1.36,0,0,26,383,409,0.0,0.0,0.0,130.0
topk_mean,2,0.8,-0.2,0.3,0.5,1.38,0,0,26,383,409,0.0,0.0,0.0,130.0
topk_mean,2,0.8,-0.2,0.3,0.5,1.4,0,0,26,383,409,0.0,0.0,0.0,130.0
topk_mean,2,0.8,-0.2,0.3,0.5,1.42,0,0,26,383,409,0.0,0.0,0.0,130.0
topk_mean,2,0.8,-0.2,0.3,0.5,1.44,0,0,26,383,409,0.0,0.0,0.0,130.0
topk_mean,2,0.8,-0.2,0.3,0.5,1.46,0,0,26,383,409,0.0,0.0,0.0,130.0
topk_mean,2,0.8,-0.2,0.3,0.5,1.48,0,0,26,383,409,0.0,0.0,0.0,130.0
topk_mean,2,0.8,-0.2,0.3,0.5,1.5,0,0,26,383,409,0.0,0.0,0.0,130.0
topk_mean,2,0.8,-0.2,0.3,0.5,1.52,0,0,26,383,409,0.0,0.0,0.0,130.0
topk_mean,2,0.8,-0.2,0.3,0.5,1.54,0,0,26,383,409,0.0,0.0,0.0,130.0
topk_mean,2,0.8,-0.2,0.3,0.5,1.56,0,0,26,383,409,0.0,0.0,0.0,130.0
topk_mean,2,0.8,-0.2,0.3,0.5,1.58,0,0,26,383,409,0.0,0.0,0.0,130.0
topk_mean,3,0.8,-0.2,0.3,0.5,0.1,25,16,1,367,409,0.6097560975609756,0.9615384615384616,0.7462686567164178,21.0
topk_mean,3,0.8,-0.2,0.3,0.5,0.12,25,13,1,370,409,0.6578947368421053,0.9615384615384616,0.78125,18.0
topk_mean,3,0.8,-0.2,0.3,0.5,0.14,25,12,1,371,409,0.6756756756756757,0.9615384615384616,0.7936507936507937,17.0
topk_mean,3,0.8,-0.2,0.3,0.5,0.16,25,11,1,372,409,0.6944444444444444,0.9615384615384616,0.8064516129032258,16.0
topk_mean,3,0.8,-0.2,0.3,0.5,0.18,25,11,1,372,409,0.6944444444444444,0.9615384615384616,0.8064516129032258,16.0
topk_mean,3,0.8,-0.2,0.3,0.5,0.2,25,11,1,372,409,0.6944444444444444,0.9615384615384616,0.8064516129032258,16.0
topk_mean,3,0.8,-0.2,0.3,0.5,0.22,25,8,1,375,409,0.7575757575757576,0.9615384615384616,0.8474576271186441,13.0
topk_mean,3,0.8,-0.2,0.3,0.5,0.24,24,8,2,375,409,0.75,0.9230769230769231,0.8275862068965517,18.0
topk_mean,3,0.8,-0.2,0.3,0.5,0.26,24,7,2,376,409,0.7741935483870968,0.9230769230769231,0.8421052631578947,17.0
topk_mean,3,0.8,-0.2,0.3,0.5,0.28,24,7,2,376,409,0.7741935483870968,0.9230769230769231,0.8421052631578947,17.0
topk_mean,3,0.8,-0.2,0.3,0.5,0.3,24,7,2,376,409,0.7741935483870968,0.9230769230769231,0.8421052631578947,17.0
topk_mean,3,0.8,-0.2,0.3,0.5,0.32,24,7,2,376,409,0.7741935483870968,0.9230769230769231,0.8421052631578947,17.0
topk_mean,3,0.8,-0.2,0.3,0.5,0.34,24,7,2,376,409,0.7741935483870968,0.9230769230769231,0.8421052631578947,17.0
topk_mean,3,0.8,-0.2,0.3,0.5,0.36,24,6,2,377,409,0.8,0.9230769230769231,0.8571428571428571,16.0
topk_mean,3,0.8,-0.2,0.3,0.5,0.38,24,4,2,379,409,0.8571428571428571,0.9230769230769231,0.888888888888889,14.0
topk_mean,3,0.8,-0.2,0.3,0.5,0.4,24,2,2,381,409,0.9230769230769231,0.9230769230769231,0.9230769230769231,12.0
topk_mean,3,0.8,-0.2,0.3,0.5,0.42,24,1,2,382,409,0.96,0.9230769230769231,0.9411764705882353,11.0
topk_mean,3,0.8,-0.2,0.3,0.5,0.44,24,0,2,383,409,1.0,0.9230769230769231,0.9600000000000001,10.0
topk_mean,3,0.8,-0.2,0.3,0.5,0.46,24,0,2,383,409,1.0,0.9230769230769231,0.9600000000000001,10.0
topk_mean,3,0.8,-0.2,0.3,0.5,0.48,24,0,2,383,409,1.0,0.9230769230769231,0.9600000000000001,10.0
topk_mean,3,0.8,-0.2,0.3,0.5,0.5,24,0,2,383,409,1.0,0.9230769230769231,0.9600000000000001,10.0
topk_mean,3,0.8,-0.2,0.3,0.5,0.52,24,0,2,383,409,1.0,0.9230769230769231,0.9600000000000001,10.0
topk_mean,3,0.8,-0.2,0.3,0.5,0.54,24,0,2,383,409,1.0,0.9230769230769231,0.9600000000000001,10.0
topk_mean,3,0.8,-0.2,0.3,0.5,0.56,24,0,2,383,409,1.0,0.9230769230769231,0.9600000000000001,10.0
topk_mean,3,0.8,-0.2,0.3,0.5,0.58,24,0,2,383,409,1.0,0.9230769230769231,0.9600000000000001,10.0
topk_mean,3,0.8,-0.2,0.3,0.5,0.6,24,0,2,383,409,1.0,0.9230769230769231,0.9600000000000001,10.0
topk_mean,3,0.8,-0.2,0.3,0.5,0.62,24,0,2,383,409,1.0,0.9230769230769231,0.9600000000000001,10.0
topk_mean,3,0.8,-0.2,0.3,0.5,0.64,24,0,2,383,409,1.0,0.9230769230769231,0.9600000000000001,10.0
topk_mean,3,0.8,-0.2,0.3,0.5,0.66,24,0,2,383,409,1.0,0.9230769230769231,0.9600000000000001,10.0
topk_mean,3,0.8,-0.2,0.3,0.5,0.68,24,0,2,383,409,1.0,0.9230769230769231,0.9600000000000001,10.0
topk_mean,3,0.8,-0.2,0.3,0.5,0.7,24,0,2,383,409,1.0,0.9230769230769231,0.9600000000000001,10.0
topk_mean,3,0.8,-0.2,0.3,0.5,0.72,24,0,2,383,409,1.0,0.9230769230769231,0.9600000000000001,10.0
topk_mean,3,0.8,-0.2,0.3,0.5,0.74,24,0,2,383,409,1.0,0.9230769230769231,0.9600000000000001,10.0
topk_mean,3,0.8,-0.2,0.3,0.5,0.76,24,0,2,383,409,1.0,0.9230769230769231,0.9600000000000001,10.0
topk_mean,3,0.8,-0.2,0.3,0.5,0.78,24,0,2,383,409,1.0,0.9230769230769231,0.9600000000000001,10.0
topk_mean,3,0.8,-0.2,0.3,0.5,0.8,24,0,2,383,409,1.0,0.9230769230769231,0.9600000000000001,10.0
topk_mean,3,0.8,-0.2,0.3,0.5,0.82,24,0,2,383,409,1.0,0.9230769230769231,0.9600000000000001,10.0
topk_mean,3,0.8,-0.2,0.3,0.5,0.84,24,0,2,383,409,1.0,0.9230769230769231,0.9600000000000001,10.0
topk_mean,3,0.8,-0.2,0.3,0.5,0.86,23,0,3,383,409,1.0,0.8846153846153846,0.9387755102040816,15.0
topk_mean,3,0.8,-0.2,0.3,0.5,0.88,23,0,3,383,409,1.0,0.8846153846153846,0.9387755102040816,15.0
topk_mean,3,0.8,-0.2,0.3,0.5,0.9,10,0,16,383,409,1.0,0.38461538461538464,0.5555555555555556,80.0
topk_mean,3,0.8,-0.2,0.3,0.5,0.92,2,0,24,383,409,1.0,0.07692307692307693,0.14285714285714288,120.0
topk_mean,3,0.8,-0.2,0.3,0.5,0.94,2,0,24,383,409,1.0,0.07692307692307693,0.14285714285714288,120.0
topk_mean,3,0.8,-0.2,0.3,0.5,0.96,2,0,24,383,409,1.0,0.07692307692307693,0.14285714285714288,120.0
topk_mean,3,0.8,-0.2,0.3,0.5,0.98,2,0,24,383,409,1.0,0.07692307692307693,0.14285714285714288,120.0
topk_mean,3,0.8,-0.2,0.3,0.5,1.0,2,0,24,383,409,1.0,0.07692307692307693,0.14285714285714288,120.0
topk_mean,3,0.8,-0.2,0.3,0.5,1.02,2,0,24,383,409,1.0,0.07692307692307693,0.14285714285714288,120.0
topk_mean,3,0.8,-0.2,0.3,0.5,1.04,1,0,25,383,409,1.0,0.038461538461538464,0.07407407407407407,125.0
topk_mean,3,0.8,-0.2,0.3,0.5,1.06,1,0,25,383,409,1.0,0.038461538461538464,0.07407407407407407,125.0
topk_mean,3,0.8,-0.2,0.3,0.5,1.08,1,0,25,383,409,1.0,0.038461538461538464,0.07407407407407407,125.0
topk_mean,3,0.8,-0.2,0.3,0.5,1.1,0,0,26,383,409,0.0,0.0,0.0,130.0
topk_mean,3,0.8,-0.2,0.3,0.5,1.12,0,0,26,383,409,0.0,0.0,0.0,130.0
topk_mean,3,0.8,-0.2,0.3,0.5,1.14,0,0,26,383,409,0.0,0.0,0.0,130.0
topk_mean,3,0.8,-0.2,0.3,0.5,1.16,0,0,26,383,409,0.0,0.0,0.0,130.0
topk_mean,3,0.8,-0.2,0.3,0.5,1.18,0,0,26,383,409,0.0,0.0,0.0,130.0
topk_mean,3,0.8,-0.2,0.3,0.5,1.2,0,0,26,383,409,0.0,0.0,0.0,130.0
topk_mean,3,0.8,-0.2,0.3,0.5,1.22,0,0,26,383,409,0.0,0.0,0.0,130.0
topk_mean,3,0.8,-0.2,0.3,0.5,1.24,0,0,26,383,409,0.0,0.0,0.0,130.0
topk_mean,3,0.8,-0.2,0.3,0.5,1.26,0,0,26,383,409,0.0,0.0,0.0,130.0
topk_mean,3,0.8,-0.2,0.3,0.5,1.28,0,0,26,383,409,0.0,0.0,0.0,130.0
topk_mean,3,0.8,-0.2,0.3,0.5,1.3,0,0,26,383,409,0.0,0.0,0.0,130.0
topk_mean,3,0.8,-0.2,0.3,0.5,1.32,0,0,26,383,409,0.0,0.0,0.0,130.0
topk_mean,3,0.8,-0.2,0.3,0.5,1.34,0,0,26,383,409,0.0,0.0,0.0,130.0
topk_mean,3,0.8,-0.2,0.3,0.5,1.36,0,0,26,383,409,0.0,0.0,0.0,130.0
topk_mean,3,0.8,-0.2,0.3,0.5,1.38,0,0,26,383,409,0.0,0.0,0.0,130.0
topk_mean,3,0.8,-0.2,0.3,0.5,1.4,0,0,26,383,409,0.0,0.0,0.0,130.0
topk_mean,3,0.8,-0.2,0.3,0.5,1.42,0,0,26,383,409,0.0,0.0,0.0,130.0
topk_mean,3,0.8,-0.2,0.3,0.5,1.44,0,0,26,383,409,0.0,0.0,0.0,130.0
topk_mean,3,0.8,-0.2,0.3,0.5,1.46,0,0,26,383,409,0.0,0.0,0.0,130.0
topk_mean,3,0.8,-0.2,0.3,0.5,1.48,0,0,26,383,409,0.0,0.0,0.0,130.0
topk_mean,3,0.8,-0.2,0.3,0.5,1.5,0,0,26,383,409,0.0,0.0,0.0,130.0
topk_mean,3,0.8,-0.2,0.3,0.5,1.52,0,0,26,383,409,0.0,0.0,0.0,130.0
topk_mean,3,0.8,-0.2,0.3,0.5,1.54,0,0,26,383,409,0.0,0.0,0.0,130.0
topk_mean,3,0.8,-0.2,0.3,0.5,1.56,0,0,26,383,409,0.0,0.0,0.0,130.0
topk_mean,3,0.8,-0.2,0.3,0.5,1.58,0,0,26,383,409,0.0,0.0,0.0,130.0
max,1,0.8,-0.2,0.3,0.7,0.1,26,23,0,360,409,0.5306122448979592,1.0,0.6933333333333334,23.0
max,1,0.8,-0.2,0.3,0.7,0.12,26,23,0,360,409,0.5306122448979592,1.0,0.6933333333333334,23.0
max,1,0.8,-0.2,0.3,0.7,0.14,26,19,0,364,409,0.5777777777777777,1.0,0.732394366197183,19.0
max,1,0.8,-0.2,0.3,0.7,0.16,26,19,0,364,409,0.5777777777777777,1.0,0.732394366197183,19.0
max,1,0.8,-0.2,0.3,0.7,0.18,26,17,0,366,409,0.6046511627906976,1.0,0.7536231884057971,17.0
max,1,0.8,-0.2,0.3,0.7,0.2,26,17,0,366,409,0.6046511627906976,1.0,0.7536231884057971,17.0
max,1,0.8,-0.2,0.3,0.7,0.22,25,16,1,367,409,0.6097560975609756,0.9615384615384616,0.7462686567164178,21.0
max,1,0.8,-0.2,0.3,0.7,0.24,24,14,2,369,409,0.631578947368421,0.9230769230769231,0.7499999999999999,24.0
max,1,0.8,-0.2,0.3,0.7,0.26,24,13,2,370,409,0.6486486486486487,0.9230769230769231,0.7619047619047619,23.0
max,1,0.8,-0.2,0.3,0.7,0.28,24,12,2,371,409,0.6666666666666666,0.9230769230769231,0.7741935483870968,22.0
max,1,0.8,-0.2,0.3,0.7,0.3,24,12,2,371,409,0.6666666666666666,0.9230769230769231,0.7741935483870968,22.0
max,1,0.8,-0.2,0.3,0.7,0.32,24,10,2,373,409,0.7058823529411765,0.9230769230769231,0.8000000000000002,20.0
max,1,0.8,-0.2,0.3,0.7,0.34,24,10,2,373,409,0.7058823529411765,0.9230769230769231,0.8000000000000002,20.0
max,1,0.8,-0.2,0.3,0.7,0.36,24,10,2,373,409,0.7058823529411765,0.9230769230769231,0.8000000000000002,20.0
max,1,0.8,-0.2,0.3,0.7,0.38,24,9,2,374,409,0.7272727272727273,0.9230769230769231,0.8135593220338984,19.0
max,1,0.8,-0.2,0.3,0.7,0.4,24,9,2,374,409,0.7272727272727273,0.9230769230769231,0.8135593220338984,19.0
max,1,0.8,-0.2,0.3,0.7,0.42,24,9,2,374,409,0.7272727272727273,0.9230769230769231,0.8135593220338984,19.0
max,1,0.8,-0.2,0.3,0.7,0.44,24,9,2,374,409,0.7272727272727273,0.9230769230769231,0.8135593220338984,19.0
max,1,0.8,-0.2,0.3,0.7,0.46,24,9,2,374,409,0.7272727272727273,0.9230769230769231,0.8135593220338984,19.0
max,1,0.8,-0.2,0.3,0.7,0.48,24,9,2,374,409,0.7272727272727273,0.9230769230769231,0.8135593220338984,19.0
max,1,0.8,-0.2,0.3,0.7,0.5,24,9,2,374,409,0.7272727272727273,0.9230769230769231,0.8135593220338984,19.0
max,1,0.8,-0.2,0.3,0.7,0.52,24,9,2,374,409,0.7272727272727273,0.9230769230769231,0.8135593220338984,19.0
max,1,0.8,-0.2,0.3,0.7,0.54,24,7,2,376,409,0.7741935483870968,0.9230769230769231,0.8421052631578947,17.0
max,1,0.8,-0.2,0.3,0.7,0.56,24,6,2,377,409,0.8,0.9230769230769231,0.8571428571428571,16.0
max,1,0.8,-0.2,0.3,0.7,0.58,24,6,2,377,409,0.8,0.9230769230769231,0.8571428571428571,16.0
max,1,0.8,-0.2,0.3,0.7,0.6,24,4,2,379,409,0.8571428571428571,0.9230769230769231,0.888888888888889,14.0
max,1,0.8,-0.2,0.3,0.7,0.62,24,3,2,380,409,0.8888888888888888,0.9230769230769231,0.9056603773584906,13.0
max,1,0.8,-0.2,0.3,0.7,0.64,24,2,2,381,409,0.9230769230769231,0.9230769230769231,0.9230769230769231,12.0
max,1,0.8,-0.2,0.3,0.7,0.66,24,2,2,381,409,0.9230769230769231,0.9230769230769231,0.9230769230769231,12.0
max,1,0.8,-0.2,0.3,0.7,0.68,24,0,2,383,409,1.0,0.9230769230769231,0.9600000000000001,10.0
max,1,0.8,-0.2,0.3,0.7,0.7,24,0,2,383,409,1.0,0.9230769230769231,0.9600000000000001,10.0
max,1,0.8,-0.2,0.3,0.7,0.72,24,0,2,383,409,1.0,0.9230769230769231,0.9600000000000001,10.0
max,1,0.8,-0.2,0.3,0.7,0.74,24,0,2,383,409,1.0,0.9230769230769231,0.9600000000000001,10.0
max,1,0.8,-0.2,0.3,0.7,0.76,24,0,2,383,409,1.0,0.9230769230769231,0.9600000000000001,10.0
max,1,0.8,-0.2,0.3,0.7,0.78,24,0,2,383,409,1.0,0.9230769230769231,0.9600000000000001,10.0
max,1,0.8,-0.2,0.3,0.7,0.8,24,0,2,383,409,1.0,0.9230769230769231,0.9600000000000001,10.0
max,1,0.8,-0.2,0.3,0.7,0.82,24,0,2,383,409,1.0,0.9230769230769231,0.9600000000000001,10.0
max,1,0.8,-0.2,0.3,0.7,0.84,24,0,2,383,409,1.0,0.9230769230769231,0.9600000000000001,10.0
max,1,0.8,-0.2,0.3,0.7,0.86,23,0,3,383,409,1.0,0.8846153846153846,0.9387755102040816,15.0
max,1,0.8,-0.2,0.3,0.7,0.88,21,0,5,383,409,1.0,0.8076923076923077,0.8936170212765957,25.0
max,1,0.8,-0.2,0.3,0.7,0.9,14,0,12,383,409,1.0,0.5384615384615384,0.7000000000000001,60.0
