mode,topk,w_prey,w_cat,w_count,prey_count_threshold,threshold,tp,fp,fn,tn,n,precision,recall,f1,objective
max,1,0.8,-0.3,0.0,0.5,0.62,0,0,5,39,44,0.0,0.0,0.0,25.0
max,1,0.8,-0.3,0.0,0.5,0.64,0,0,5,39,44,0.0,0.0,0.0,25.0
max,1,0.8,-0.3,0.0,0.5,0.66,0,0,5,39,44,0.0,0.0,0.0,25.0
max,1,0.8,-0.3,0.0,0.5,0.68,0,0,5,39,44,0.0,0.0,0.0,25.0
max,1,0.8,-0.3,0.0,0.5,0.7,0,0,5,39,44,0.0,0.0,0.0,25.0
max,1,0.8,-0.3,0.0,0.5,0.72,0,0,5,39,44,0.0,0.0,0.0,25.0
max,1,0.8,-0.3,0.0,0.5,0.74,0,0,5,39,44,0.0,0.0,0.0,25.0
max,1,0.8,-0.3,0.0,0.5,0.76,0,0,5,39,44,0.0,0.0,0.0,25.0
max,1,0.8,-0.3,0.0,0.5,0.78,0,0,5,39,44,0.0,0.0,0.0,25.0
max,1,0.8,-0.3,0.0,0.5,0.8,0,0,5,39,44,0.0,0.0,0.0,25.0
max,1,0.8,-0.3,0.0,0.5,0.82,0,0,5,39,44,0.0,0.0,0.0,25.0
max,1,0.8,-0.3,0.0,0.5,0.84,0,0,5,39,44,0.0,0.0,0.0,25.0
max,1,0.8,-0.3,0.0,0.5,0.86,0,0,5,39,44,0.0,0.0,0.0,25.0
max,1,0.8,-0.3,0.0,0.5,0.88,0,0,5,39,44,0.0,0.0,0.0,25.0
max,1,0.8,-0.3,0.0,0.5,0.9,0,0,5,39,44,0.0,0.0,0.0,25.0
max,1,0.8,-0.3,0.0,0.5,0.92,0,0,5,39,44,0.0,0.0,0.0,25.0
max,1,0.8,-0.3,0.0,0.5,0.94,0,0,5,39,44,0.0,0.0,0.0,25.0
max,1,0.8,-0.3,0.0,0.5,0.96,0,0,5,39,44,0.0,0.0,0.0,25.0
max,1,0.8,-0.3,0.0,0.5,0.98,0,0,5,39,44,0.0,0.0,0.0,25.0
max,1,0.8,-0.3,0.0,0.5,1.0,0,0,5,39,44,0.0,0.0,0.0,25.0
max,1,0.8,-0.3,0.0,0.5,1.02,0,0,5,39,44,0.0,0.0,0.0,25.0
max,1,0.8,-0.3,0.0,0.5,1.04,0,0,5,39,44,0.0,0.0,0.0,25.0
max,1,0.8,-0.3,0.0,0.5,1.06,0,0,5,39,44,0.0,0.0,0.0,25.0
max,1,0.8,-0.3,0.0,0.5,1.08,0,0,5,39,44,0.0,0.0,0.0,25.0
max,1,0.8,-0.3,0.0,0.5,1.1,0,0,5,39,44,0.0,0.0,0.0,25.0
max,1,0.8,-0.3,0.0,0.5,1.12,0,0,5,39,44,0.0,0.0,0.0,25.0
max,1,0.8,-0.3,0.0,0.5,1.14,0,0,5,39,44,0.0,0.0,0.0,25.0
max,1,0.8,-0.3,0.0,0.5,1.16,0,0,5,39,44,0.0,0.0,0.0,25.0
max,1,0.8,-0.3,0.0,0.5,1.18,0,0,5,39,44,0.0,0.0,0.0,25.0
max,1,0.8,-0.3,0.0,0.5,1.2,0,0,5,39,44,0.0,0.0,0.0,25.0
max,1,0.8,-0.3,0.0,0.5,1.22,0,0,5,39,44,0.0,0.0,0.0,25.0
max,1,0.8,-0.3,0.0,0.5,1.24,0,0,5,39,44,0.0,0.0,0.0,25.0
max,1,0.8,-0.3,0.0,0.5,1.26,0,0,5,39,44,0.0,0.0,0.0,25.0
max,1,0.8,-0.3,0.0,0.5,1.28,0,0,5,39,44,0.0,0.0,0.0,25.0
max,1,0.8,-0.3,0.0,0.5,1.3,0,0,5,39,44,0.0,0.0,0.0,25.0
max,1,0.8,-0.3,0.0,0.5,1.32,0,0,5,39,44,0.0,0.0,0.0,25.0
max,1,0.8,-0.3,0.0,0.5,1.34,0,0,5,39,44,0.0,0.0,0.0,25.0
max,1,0.8,-0.3,0.0,0.5,1.36,0,0,5,39,44,0.0,0.0,0.0,25.0
max,1,0.8,-0.3,0.0,0.5,1.38,0,0,5,39,44,0.0,0.0,0.0,25.0
max,1,0.8,-0.3,0.0,0.5,1.4,0,0,5,39,44,0.0,0.0,0.0,25.0
max,1,0.8,-0.3,0.0,0.5,1.42,0,0,5,39,44,0.0,0.0,0.0,25.0
max,1,0.8,-0.3,0.0,0.5,1.44,0,0,5,39,44,0.0,0.0,0.0,25.0
max,1,0.8,-0.3,0.0,0.5,1.46,0,0,5,39,44,0.0,0.0,0.0,25.0
max,1,0.8,-0.3,0.0,0.5,1.48,0,0,5,39,44,0.0,0.0,0.0,25.0
max,1,0.8,-0.3,0.0,0.5,1.5,0,0,5,39,44,0.0,0.0,0.0,25.0
max,1,0.8,-0.3,0.0,0.5,1.52,0,0,5,39,44,0.0,0.0,0.0,25.0
max,1,0.8,-0.3,0.0,0.5,1.54,0,0,5,39,44,0.0,0.0,0.0,25.0
max,1,0.8,-0.3,0.0,0.5,1.56,0,0,5,39,44,0.0,0.0,0.0,25.0
max,1,0.8,-0.3,0.0,0.5,1.58,0,0,5,39,44,0.0,0.0,0.0,25.0
topk_mean,2,0.8,-0.3,0.0,0.5,0.1,4,2,1,37,44,0.6666666666666666,0.8,0.7272727272727272,7.0
topk_mean,2,0.8,-0.3,0.0,0.5,0.12,4,2,1,37,44,0.6666666666666666,0.8,0.7272727272727272,7.0
topk_mean,2,0.8,-0.3,0.0,0.5,0.14,4,2,1,37,44,0.6666666666666666,0.8,0.7272727272727272,7.0
topk_mean,2,0.8,-0.3,0.0,0.5,0.16,4,2,1,37,44,0.6666666666666666,0.8,0.7272727272727272,7.0
topk_mean,2,0.8,-0.3,0.0,0.5,0.18,4,2,1,37,44,0.6666666666666666,0.8,0.7272727272727272,7.0
topk_mean,2,0.8,-0.3,0.0,0.5,0.2,4,1,1,38,44,0.8,0.8,0.8000000000000002,6.0
topk_mean,2,0.8,-0.3,0.0,0.5,0.22,4,1,1,38,44,0.8,0.8,0.8000000000000002,6.0
topk_mean,2,0.8,-0.3,0.0,0.5,0.24,4,1,1,38,44,0.8,0.8,0.8000000000000002,6.0
topk_mean,2,0.8,-0.3,0.0,0.5,0.26,4,1,1,38,44,0.8,0.8,0.8000000000000002,6.0
topk_mean,2,0.8,-0.3,0.0,0.5,0.28,4,1,1,38,44,0.8,0.8,0.8000000000000002,6.0
topk_mean,2,0.8,-0.3,0.0,0.5,0.3,4,1,1,38,44,0.8,0.8,0.8000000000000002,6.0
topk_mean,2,0.8,-0.3,0.0,0.5,0.32,4,1,1,38,44,0.8,0.8,0.8000000000000002,6.0
topk_mean,2,0.8,-0.3,0.0,0.5,0.34,4,1,1,38,44,0.8,0.8,0.8000000000000002,6.0
topk_mean,2,0.8,-0.3,0.0,0.5,0.36,3,1,2,38,44,0.75,0.6,0.6666666666666665,11.0
topk_mean,2,0.8,-0.3,0.0,0.5,0.38,3,1,2,38,44,0.75,0.6,0.6666666666666665,11.0
topk_mean,2,0.8,-0.3,0.0,0.5,0.4,2,0,3,39,44,1.0,0.4,0.5714285714285715,15.0
topk_mean,2,0.8,-0.3,0.0,0.5,0.42,2,0,3,39,44,1.0,0.4,0.5714285714285715,15.0
topk_mean,2,0.8,-0.3,0.0,0.5,0.44,1,0,4,39,44,1.0,0.2,0.33333333333333337,20.0
topk_mean,2,0.8,-0.3,0.0,0.5,0.46,1,0,4,39,44,1.0,0.2,0.33333333333333337,20.0
topk_mean,2,0.8,-0.3,0.0,0.5,0.48,1,0,4,39,44,1.0,0.2,0.33333333333333337,20.0
topk_mean,2,0.8,-0.3,0.0,0.5,0.5,0,0,5,39,44,0.0,0.0,0.0,25.0
topk_mean,2,0.8,-0.3,0.0,0.5,0.52,0,0,5,39,44,0.0,0.0,0.0,25.0
topk_mean,2,0.8,-0.3,0.0,0.5,0.54,0,0,5,39,44,0.0,0.0,0.0,25.0
topk_mean,2,0.8,-0.3,0.0,0.5,0.56,0,0,5,39,44,0.0,0.0,0.0,25.0
topk_mean,2,0.8,-0.3,0.0,0.5,0.58,0,0,5,39,44,0.0,0.0,0.0,25.0
topk_mean,2,0.8,-0.3,0.0,0.5,0.6,0,0,5,39,44,0.0,0.0,0.0,25.0
topk_mean,2,0.8,-0.3,0.0,0.5,0.62,0,0,5,39,44,0.0,0.0,0.0,25.0
topk_mean,2,0.8,-0.3,0.0,0.5,0.64,0,0,5,39,44,0.0,0.0,0.0,25.0
topk_mean,2,0.8,-0.3,0.0,0.5,0.66,0,0,5,39,44,0.0,0.0,0.0,25.0
topk_mean,2,0.8,-0.3,0.0,0.5,0.68,0,0,5,39,44,0.0,0.0,0.0,25.0
topk_mean,2,0.8,-0.3,0.0,0.5,0.7,0,0,5,39,44,0.0,0.0,0.0,25.0
topk_mean,2,0.8,-0.3,0.0,0.5,0.72,0,0,5,39,44,0.0,0.0,0.0,25.0
topk_mean,2,0.8,-0.3,0.0,0.5,0.74,0,0,5,39,44,0.0,0.0,0.0,25.0
topk_mean,2,0.8,-0.3,0.0,0.5,0.76,0,0,5,39,44,0.0,0.0,0.0,25.0
topk_mean,2,0.8,-0.3,0.0,0.5,0.78,0,0,5,39,44,0.0,0.0,0.0,25.0
topk_mean,2,0.8,-0.3,0.0,0.5,0.8,0,0,5,39,44,0.0,0.0,0.0,25.0
topk_mean,2,0.8,-0.3,0.0,0.5,0.82,0,0,5,39,44,0.0,0.0,0.0,25.0
topk_mean,2,0.8,-0.3,0.0,0.5,0.84,0,0,5,39,44,0.0,0.0,0.0,25.0
topk_mean,2,0.8,-0.3,0.0,0.5,0.86,0,0,5,39,44,0.0,0.0,0.0,25.0
topk_mean,2,0.8,-0.3,0.0,0.5,0.88,0,0,5,39,44,0.0,0.0,0.0,25.0
topk_mean,2,0.8,-0.3,0.0,0.5,0.9,0,0,5,39,44,0.0,0.0,0.0,25.0
topk_mean,2,0.8,-0.3,0.0,0.5,0.92,0,0,5,39,44,0.0,0.0,0.0,25.0
topk_mean,2,0.8,-0.3,0.0,0.5,0.94,0,0,5,39,44,0.0,0.0,0.0,25.0
topk_mean,2,0.8,-0.3,0.0,0.5,0.96,0,0,5,39,44,0.0,0.0,0.0,25.0
topk_mean,2,0.8,-0.3,0.0,0.5,0.98,0,0,5,39,44,0.0,0.0,0.0,25.0
topk_mean,2,0.8,-0.3,0.0,0.5,1.0,0,0,5,39,44,0.0,0.0,0.0,25.0
topk_mean,2,0.8,-0.3,0.0,0.5,1.02,0,0,5,39,44,0.0,0.0,0.0,25.0
topk_mean,2,0.8,-0.3,0.0,0.5,1.04,0,0,5,39,44,0.0,0.0,0.0,25.0
topk_mean,2,0.8,-0.3,0.0,0.5,1.06,0,0,5,39,44,0.0,0.0,0.0,25.0
topk_mean,2,0.8,-0.3,0.0,0.5,1.08,0,0,5,39,44,0.0,0.0,0.0,25.0
topk_mean,2,0.8,-0.3,0.0,0.5,1.1,0,0,5,39,44,0.0,0.0,0.0,25.0
topk_mean,2,0.8,-0.3,0.0,0.5,1.12,0,0,5,39,44,0.0,0.0,0.0,25.0
topk_mean,2,0.8,-0.3,0.0,0.5,1.14,0,0,5,39,44,0.0,0.0,0.0,25.0
topk_mean,2,0.8,-0.3,0.0,0.5,1.16,0,0,5,39,44,0.0,0.0,0.0,25.0
topk_mean,2,0.8,-0.3,0.0,0.5,1.18,0,0,5,39,44,0.0,0.0,0.0,25.0
topk_mean,2,0.8,-0.3,0.0,0.5,1.2,0,0,5,39,44,0.0,0.0,0.0,25.0
topk_mean,2,0.8,-0.3,0.0,0.5,1.22,0,0,5,39,44,0.0,0.0,0.0,25.0
topk_mean,2,0.8,-0.3,0.0,0.5,1.24,0,0,5,39,44,0.0,0.0,0.0,25.0
topk_mean,2,0.8,-0.3,0.0,0.5,1.26,0,0,5,39,44,0.0,0.0,0.0,25.0
topk_mean,2,0.8,-0.3,0.0,0.5,1.28,0,0,5,39,44,0.0,0.0,0.0,25.0
topk_mean,2,0.8,-0.3,0.0,0.5,1.3,0,0,5,39,44,0.0,0.0,0.0,25.0
topk_mean,2,0.8,-0.3,0.0,0.5,1.32,0,0,5,39,44,0.0,0.0,0.0,25.0
topk_mean,2,0.8,-0.3,0.0,0.5,1.34,0,0,5,39,44,0.0,0.0,0.0,25.0
topk_mean,2,0.8,-0.3,0.0,0.5,1.36,0,0,5,39,44,0.0,0.0,0.0,25.0
topk_mean,2,0.8,-0.3,0.0,0.5,1.38,0,0,5,39,44,0.0,0.0,0.0,25.0
topk_mean,2,0.8,-0.3,0.0,0.5,1.4,0,0,5,39,44,0.0,0.0,0.0,25.0
topk_mean,2,0.8,-0.3,0.0,0.5,1.42,0,0,5,39,44,0.0,0.0,0.0,25.0
topk_mean,2,0.8,-0.3,0.0,0.5,1.44,0,0,5,39,44,0.0,0.0,0.0,25.0
topk_mean,2,0.8,-0.3,0.0,0.5,1.46,0,0,5,39,44,0.0,0.0,0.0,25.0
topk_mean,2,0.8,-0.3,0.0,0.5,1.48,0,0,5,39,44,0.0,0.0,0.0,25.0
topk_mean,2,0.8,-0.3,0.0,0.5,1.5,0,0,5,39,44,0.0,0.0,0.0,25.0
topk_mean,2,0.8,-0.3,0.0,0.5,1.52,0,0,5,39,44,0.0,0.0,0.0,25.0
topk_mean,2,0.8,-0.3,0.0,0.5,1.54,0,0,5,39,44,0.0,0.0,0.0,25.0
topk_mean,2,0.8,-0.3,0.0,0.5,1.56,0,0,5,39,44,0.0,0.0,0.0,25.0
topk_mean,2,0.8,-0.3,0.0,0.5,1.58,0,0,5,39,44,0.0,0.0,0.0,25.0
topk_mean,3,0.8,-0.3,0.0,0.5,0.1,4,2,1,37,44,0.6666666666666666,0.8,0.7272727272727272,7.0
topk_mean,3,0.8,-0.3,0.0,0.5,0.12,4,2,1,37,44,0.6666666666666666,0.8,0.7272727272727272,7.0
topk_mean,3,0.8,-0.3,0.0,0.5,0.14,4,1,1,38,44,0.8,0.8,0.8000000000000002,6.0
topk_mean,3,0.8,-0.3,0.0,0.5,0.16,4,1,1,38,44,0.8,0.8,0.8000000000000002,6.0
topk_mean,3,0.8,-0.3,0.0,0.5,0.18,4,1,1,38,44,0.8,0.8,0.8000000000000002,6.0
topk_mean,3,0.8,-0.3,0.0,0.5,0.2,4,1,1,38,44,0.8,0.8,0.8000000000000002,6.0
topk_mean,3,0.8,-0.3,0.0,0.5,0.22,4,1,1,38,44,0.8,0.8,0.8000000000000002,6.0
topk_mean,3,0.8,-0.3,0.0,0.5,0.24,4,1,1,38,44,0.8,0.8,0.8000000000000002,6.0
topk_mean,3,0.8,-0.3,0.0,0.5,0.26,4,1,1,38,44,0.8,0.8,0.8000000000000002,6.0
topk_mean,3,0.8,-0.3,0.0,0.5,0.28,4,0,1,39,44,1.0,0.8,0.888888888888889,5.0
topk_mean,3,0.8,-0.3,0.0,0.5,0.3,3,0,2,39,44,1.0,0.6,0.7499999999999999,10.0
topk_mean,3,0.8,-0.3,0.0,0.5,0.32,3,0,2,39,44,1.0,0.6,0.7499999999999999,10.0
topk_mean,3,0.8,-0.3,0.0,0.5,0.34,3,0,2,39,44,1.0,0.6,0.7499999999999999,10.0
topk_mean,3,0.8,-0.3,0.0,0.5,0.36,3,0,2,39,44,1.0,0.6,0.7499999999999999,10.0
topk_mean,3,0.8,-0.3,0.0,0.5,0.38,2,0,3,39,44,1.0,0.4,0.5714285714285715,15.0
topk_mean,3,0.8,-0.3,0.0,0.5,0.4,2,0,3,39,44,1.0,0.4,0.5714285714285715,15.0
topk_mean,3,0.8,-0.3,0.0,0.5,0.42,1,0,4,39,44,1.0,0.2,0.33333333333333337,20.0
topk_mean,3,0.8,-0.3,0.0,0.5,0.44,1,0,4,39,44,1.0,0.2,0.33333333333333337,20.0
topk_mean,3,0.8,-0.3,0.0,0.5,0.46,1,0,4,39,44,1.0,0.2,0.33333333333333337,20.0
topk_mean,3,0.8,-0.3,0.0,0.5,0.48,1,0,4,39,44,1.0,0.2,0.33333333333333337,20.0
topk_mean,3,0.8,-0.3,0.0,0.5,0.5,0,0,5,39,44,0.0,0.0,0.0,25.0
topk_mean,3,0.8,-0.3,0.0,0.5,0.52,0,0,5,39,44,0.0,0.0,0.0,25.0
topk_mean,3,0.8,-0.3,0.0,0.5,0.54,0,0,5,39,44,0.0,0.0,0.0,25.0
topk_mean,3,0.8,-0.3,0.0,0.5,0.56,0,0,5,39,44,0.0,0.0,0.0,25.0
topk_mean,3,0.8,-0.3,0.0,0.5,0.58,0,0,5,39,44,0.0,0.0,0.0,25.0
topk_mean,3,0.8,-0.3,0.0,0.5,0.6,0,0,5,39,44,0.0,0.0,0.0,25.0
topk_mean,3,0.8,-0.3,0.0,0.5,0.62,0,0,5,39,44,0.0,0.0,0.0,25.0
topk_mean,3,0.8,-0.3,0.0,0.5,0.64,0,0,5,39,44,0.0,0.0,0.0,25.0
topk_mean,3,0.8,-0.3,0.0,0.5,0.66,0,0,5,39,44,0.0,0.0,0.0,25.0
topk_mean,3,0.8,-0.3,0.0,0.5,0.68,0,0,5,39,44,0.0,0.0,0.0,25.0
topk_mean,3,0.8,-0.3,0.0,0.5,0.7,0,0,5,39,44,0.0,0.0,0.0,25.0
topk_mean,3,0.8,-0.3,0.0,0.5,0.72,0,0,5,39,44,0.0,0.0,0.0,25.0
topk_mean,3,0.8,-0.3,0.0,0.5,0.74,0,0,5,39,44,0.0,0.0,0.0,25.0
topk_mean,3,0.8,-0.3,0.0,0.5,0.76,0,0,5,39,44,0.0,0.0,0.0,25.0
topk_mean,3,0.8,-0.3,0.0,0.5,0.78,0,0,5,39,44,0.0,0.0,0.0,25.0
topk_mean,3,0.8,-0.3,0.0,0.5,0.8,0,0,5,39,44,0.0,0.0,0.0,25.0
topk_mean,3,0.8,-0.3,0.0,0.5,0.82,0,0,5,39,44,0.0,0.0,0.0,25.0
topk_mean,3,0.8,-0.3,0.0,0.5,0.84,0,0,5,39,44,0.0,0.0,0.0,25.0
topk_mean,3,0.8,-0.3,0.0,0.5,0.86,0,0,5,39,44,0.0,0.0,0.0,25.0
topk_mean,3,0.8,-0.3,0.0,0.5,0.88,0,0,5,39,44,0.0,0.0,0.0,25.0
topk_mean,3,0.8,-0.3,0.0,0.5,0.9,0,0,5,39,44,0.0,0.0,0.0,25.0
topk_mean,3,0.8,-0.3,0.0,0.5,0.92,0,0,5,39,44,0.0,0.0,0.0,25.0
topk_mean,3,0.8,-0.3,0.0,0.5,0.94,0,0,5,39,44,0.0,0.0,0.0,25.0
topk_mean,3,0.8,-0.3,0.0,0.5,0.96,0,0,5,39,44,0.0,0.0,0.0,25.0
topk_mean,3,0.8,-0.3,0.0,0.5,0.98,0,0,5,39,44,0.0,0.0,0.0,25.0
topk_mean,3,0.8,-0.3,0.0,0.5,1.0,0,0,5,39,44,0.0,0.0,0.0,25.0
topk_mean,3,0.8,-0.3,0.0,0.5,1.02,0,0,5,39,44,0.0,0.0,0.0,25.0
topk_mean,3,0.8,-0.3,0.0,0.5,1.04,0,0,5,39,44,0.0,0.0,0.0,25.0
topk_mean,3,0.8,-0.3,0.0,0.5,1.06,0,0,5,39,44,0.0,0.0,0.0,25.0
topk_mean,3,0.8,-0.3,0.0,0.5,1.08,0,0,5,39,44,0.0,0.0,0.0,25.0
topk_mean,3,0.8,-0.3,0.0,0.5,1.1,0,0,5,39,44,0.0,0.0,0.0,25.0
topk_mean,3,0.8,-0.3,0.0,0.5,1.12,0,0,5,39,44,0.0,0.0,0.0,25.0
topk_mean,3,0.8,-0.3,0.0,0.5,1.14,0,0,5,39,44,0.0,0.0,0.0,25.0
topk_mean,3,0.8,-0.3,0.0,0.5,1.16,0,0,5,39,44,0.0,0.0,0.0,25.0
topk_mean,3,0.8,-0.3,0.0,0.5,1.18,0,0,5,39,44,0.0,0.0,0.0,25.0
topk_mean,3,0.8,-0.3,0.0,0.5,1.2,0,0,5,39,44,0.0,0.0,0.0,25.0
topk_mean,3,0.8,-0.3,0.0,0.5,1.22,0,0,5,39,44,0.0,0.0,0.0,25.0
topk_mean,3,0.8,-0.3,0.0,0.5,1.24,0,0,5,39,44,0.0,0.0,0.0,25.0
topk_mean,3,0.8,-0.3,0.0,0.5,1.26,0,0,5,39,44,0.0,0.0,0.0,25.0
topk_mean,3,0.8,-0.3,0.0,0.5,1.28,0,0,5,39,44,0.0,0.0,0.0,25.0
topk_mean,3,0.8,-0.3,0.0,0.5,1.3,0,0,5,39,44,0.0,0.0,0.0,25.0
topk_mean,3,0.8,-0.3,0.0,0.5,1.32,0,0,5,39,44,0.0,0.0,0.0,25.0
topk_mean,3,0.8,-0.3,0.0,0.5,1.34,0,0,5,39,44,0.0,0.0,0.0,25.0
topk_mean,3,0.8,-0.3,0.0,0.5,1.36,0,0,5,39,44,0.0,0.0,0.0,25.0
topk_mean,3,0.8,-0.3,0.0,0.5,1.38,0,0,5,39,44,0.0,0.0,0.0,25.0
topk_mean,3,0.8,-0.3,0.0,0.5,1.4,0,0,5,39,44,0.0,0.0,0.0,25.0
topk_mean,3,0.8,-0.3,0.0,0.5,1.42,0,0,5,39,44,0.0,0.0,0.0,25.0
topk_mean,3,0.8,-0.3,0.0,0.5,1.44,0,0,5,39,44,0.0,0.0,0.0,25.0
topk_mean,3,0.8,-0.3,0.0,0.5,1.46,0,0,5,39,44,0.0,0.0,0.0,25.0
topk_mean,3,0.8,-0.3,0.0,0.5,1.48,0,0,5,39,44,0.0,0.0,0.0,25.0
topk_mean,3,0.8,-0.3,0.0,0.5,1.5,0,0,5,39,44,0.0,0.0,0.0,25.0
topk_mean,3,0.8,-0.3,0.0,0.5,1.52,0,0,5,39,44,0.0,0.0,0.0,25.0
topk_mean,3,0.8,-0.3,0.0,0.5,1.54,0,0,5,39,44,0.0,0.0,0.0,25.0
topk_mean,3,0.8,-0.3,0.0,0.5,1.56,0,0,5,39,44,0.0,0.0,0.0,25.0
topk_mean,3,0.8,-0.3,0.0,0.5,1.58,0,0,5,39,44,0.0,0.0,0.0,25.0
max,1,0.8,-0.3,0.0,0.7,0.1,5,4,0,35,44,0.5555555555555556,1.0,0.7142857142857143,4.0
max,1,0.8,-0.3,0.0,0.7,0.12,5,4,0,35,44,0.5555555555555556,1.0,0.7142857142857143,4.0
max,1,0.8,-0.3,0.0,0.7,0.14,4,3,1,36,44,0.5714285714285714,0.8,0.6666666666666666,8.0
max,1,0.8,-0.3,0.0,0.7,0.16,4,2,1,37,44,0.6666666666666666,0.8,0.7272727272727272,7.0
max,1,0.8,-0.3,0.0,0.7,0.18,4,2,1,37,44,0.6666666666666666,0.8,0.7272727272727272,7.0
max,1,0.8,-0.3,0.0,0.7,0.2,4,2,1,37,44,0.6666666666666666,0.8,0.7272727272727272,7.0
max,1,0.8,-0.3,0.0,0.7,0.22,4,2,1,37,44,0.6666666666666666,0.8,0.7272727272727272,7.0
max,1,0.8,-0.3,0.0,0.7,0.24,4,2,1,37,44,0.6666666666666666,0.8,0.7272727272727272,7.0
max,1,0.8,-0.3,0.0,0.7,0.26,4,2,1,37,44,0.6666666666666666,0.8,0.7272727272727272,7.0
max,1,0.8,-0.3,0.0,0.7,0.28,4,2,1,37,44,0.6666666666666666,0.8,0.7272727272727272,7.0
max,1,0.8,-0.3,0.0,0.7,0.3,4,1,1,38,44,0.8,0.8,0.8000000000000002,6.0
max,1,0.8,-0.3,0.0,0.7,0.32,4,1,1,38,44,0.8,0.8,0.8000000000000002,6.0
max,1,0.8,-0.3,0.0,0.7,0.34,4,1,1,38,44,0.8,0.8,0.8000000000000002,6.0
max,1,0.8,-0.3,0.0,0.7,0.36,4,1,1,38,44,0.8,0.8,0.8000000000000002,6.0
max,1,0.8,-0.3,0.0,0.7,0.38,4,1,1,38,44,0.8,0.8,0.8000000000000002,6.0
max,1,0.8,-0.3,0.0,0.7,0.4,3,1,2,38,44,0.75,0.6,0.6666666666666665,11.0
max,1,0.8,-0.3,0.0,0.7,0.42,2,1,3,38,44,0.6666666666666666,0.4,0.5,16.0
max,1,0.8,-0.3,0.0,0.7,0.44,1,1,4,38,44,0.5,0.2,0.28571428571428575,21.0
max,1,0.8,-0.3,0.0,0.7,0.46,1,1,4,38,44,0.5,0.2,0.28571428571428575,21.0
max,1,0.8,-0.3,0.0,0.7,0.48,1,1,4,38,44,0.5,0.2,0.28571428571428575,21.0
max,1,0.8,-0.3,0.0,0.7,0.5,0,1,5,38,44,0.0,0.0,0.0,26.0
max,1,0.8,-0.3,0.0,0.7,0.52,0,1,5,38,44,0.0,0.0,0.0,26.0
max,1,0.8,-0.3,0.0,0.7,0.54,0,1,5,38,44,0.0,0.0,0.0,26.0
max,1,0.8,-0.3,0.0,0.7,0.56,0,1,5,38,44,0.0,0.0,0.0,26.0
max,1,0.8,-0.3,0.0,0.7,0.58,0,1,5,38,44,0.0,0.0,0.0,26.0
max,1,0.8,-0.3,0.0,0.7,0.6,0,0,5,39,44,0.0,0.0,0.0,25.0
max,1,0.8,-0.3,0.0,0.7,0.62,0,0,5,39,44,0.0,0.0,0.0,25.0
max,1,0.8,-0.3,0.0,0.7,0.64,0,0,5,39,44,0.0,0.0,0.0,25.0
max,1,0.8,-0.3,0.0,0.7,0.66,0,0,5,39,44,0.0,0.0,0.0,25.0
max,1,0.8,-0.3,0.0,0.7,0.68,0,0,5,39,44,0.0,0.0,0.0,25.0
max,1,0.8,-0.3,0.0,0.7,0.7,0,0,5,39,44,0.0,0.0,0.0,25.0
max,1,0.8,-0.3,0.0,0.7,0.72,0,0,5,39,44,0.0,0.0,0.0,25.0
max,1,0.8,-0.3,0.0,0.7,0.74,0,0,5,39,44,0.0,0.0,0.0,25.0
max,1,0.8,-0.3,0.0,0.7,0.76,0,0,5,39,44,0.0,0.0,0.0,25.0
max,1,0.8,-0.3,0.0,0.7,0.78,0,0,5,39,44,0.0,0.0,0.0,25.0
max,1,0.8,-0.3,0.0,0.7,0.8,0,0,5,39,44,0.0,0.0,0.0,25.0
max,1,0.8,-0.3,0.0,0.7,0.82,0,0,5,39,44,0.0,0.0,0.0,25.0
max,1,0.8,-0.3,0.0,0.7,0.84,0,0,5,39,44,0.0,0.0,0.0,25.0
max,1,0.8,-0.3,0.0,0.7,0.86,0,0,5,39,44,0.0,0.0,0.0,25.0
max,1,0.8,-0.3,0.0,0.7,0.88,0,0,5,39,44,0.0,0.0,0.0,25.0
max,1,0.8,-0.3,0.0,0.7,0.9,0,0,5,39,44,0.0,0.0,0.0,25.0
max,1,0.8,-0.3,0.0,0.7,0.92,0,0,5,39,44,0.0,0.0,0.0,25.0
max,1,0.8,-0.3,0.0,0.7,0.94,0,0,5,39,44,0.0,0.0,0.0,25.0
max,1,0.8,-0.3,0.0,0.7,0.96,0,0,5,39,44,0.0,0.0,0.0,25.0
max,1,0.8,-0.3,0.0,0.7,0.98,0,0,5,39,44,0.0,0.0,0.0,25.0
max,1,0.8,-0.3,0.0,0.7,1.0,0,0,5,39,44,0.0,0.0,0.0,25.0
max,1,0.8,-0.3,0.0,0.7,1.02,0,0,5,39,44,0.0,0.0,0.0,25.0
max,1,0.8,-0.3,0.0,0.7,1.04,0,0,5,39,44,0.0,0.0,0.0,25.0
max,1,0.8,-0.3,0.0,0.7,1.06,0,0,5,39,44,0.0,0.0,0.0,25.0
max,1,0.8,-0.3,0.0,0.7,1.08,0,0,5,39,44,0.0,0.0,0.0,25.0
max,1,0.8,-0.3,0.0,0.7,1.1,0,0,5,39,44,0.0,0.0,0.0,25.0
max,1,0.8,-0.3,0.0,0.7,1.12,0,0,5,39,44,0.0,0.0,0.0,25.0
max,1,0.8,-0.3,0.0,0.7,1.14,0,0,5,39,44,0.0,0.0,0.0,25.0
max,1,0.8,-0.3,0.0,0.7,1.16,0,0,5,39,44,0.0,0.0,0.0,25.0
max,1,0.8,-0.3,0.0,0.7,1.18,0,0,5,39,44,0.0,0.0,0.0,25.0
